ID,NA_Sales,EU_Sales,JP_Sales,Other_Sales
14233,0.11,0.03,0,0
21075,0,0,0.01,0
6401,0.58,0.18,0.59,0.02
19817,0.02,0,0,0
19645,0.03,0,0,0
13750,0.12,0.03,0,0
6369,1.09,0.28,0,0.04
14467,0.12,0,0,0.01
5706,1.34,0.62,0,0.31
15673,0,0,0.1,0
8669,0,0,0.55,0
17295,0.06,0,0,0
18083,0.05,0,0,0
11165,0,0,0.28,0
21424,0,0.01,0,0
8456,0.31,0.22,0,0.05
15048,0.11,0,0,0.01
5421,0.73,0.1,2.35,0.02
17580,0.05,0,0,0
19623,0,0,0.03,0
7578,0.43,0.29,0,0.08
13906,0.04,0.05,0.04,0.02
13129,0.1,0.06,0,0.02
10314,0.19,0.13,0,0.02
14011,0.07,0.06,0,0.02
17703,0,0.05,0,0.01
20680,0,0,0.02,0
13680,0.15,0,0,0.01
5131,3.64,1.2,1.49,0.07
12937,0.12,0.05,0,0.02
9989,0.19,0.15,0,0.05
17438,0.04,0,0.01,0
9327,0.21,0.16,0.02,0.07
10840,0.2,0,0.08,0.02
10036,0.32,0.01,0,0.05
19523,0.02,0.01,0,0
16036,0.06,0.02,0,0.01
15655,0.05,0.04,0,0.01
9598,0.42,0,0,0
18043,0.01,0.04,0,0.01
21488,0,0,0.01,0
17269,0,0,0.06,0
5059,5.08,3.11,1.25,0.98
6483,0.69,0.38,0.02,0.24
15701,0.09,0,0,0.01
16713,0,0.06,0,0.01
9494,0.2,0.13,0.06,0.03
17863,0.03,0.02,0,0.01
21150,0,0,0.01,0
7364,0.32,0.06,0,0.5
10959,0.26,0.01,0,0.03
5391,1.73,0.69,0.59,0.4
16421,0.07,0,0,0
13932,0.13,0,0.01,0.01
5889,1.06,0.6,0.2,0.07
18750,0.03,0.01,0,0
12626,0.15,0.04,0,0.01
14250,0.04,0.09,0,0.01
21436,0,0.01,0,0
8008,0.22,0.01,0.42,0.02
21432,0,0,0.01,0
5577,0.76,1.1,0.12,0.65
11254,0.06,0.04,0.15,0.02
12005,0.22,0.01,0,0
18911,0,0.03,0,0.01
11290,0.15,0.1,0,0.02
18219,0,0,0.05,0
11706,0,0,0.25,0
16204,0.06,0.02,0,0
15428,0.09,0.01,0,0.01
11637,0.21,0.02,0,0.03
16524,0,0,0.08,0
15859,0.09,0,0,0.01
18783,0.03,0.01,0,0
12342,0.12,0.08,0,0.01
18576,0,0,0.04,0
20576,0,0,0.02,0
17121,0,0,0.07,0
11591,0.19,0.06,0,0.01
20385,0,0,0.02,0
10956,0.28,0.02,0,0
14199,0.1,0.03,0,0.01
20889,0,0,0.02,0
8663,0.31,0.21,0,0.04
9856,0.24,0.12,0.01,0.03
14264,0,0.12,0,0.02
16528,0.04,0.03,0,0.01
10556,0.19,0.11,0,0.03
19181,0.03,0,0,0
8227,0.4,0.17,0,0.05
11794,0.11,0.1,0,0.03
19972,0,0,0.02,0
10264,0.32,0.01,0,0.03
16072,0.04,0.04,0,0.01
12735,0.02,0.13,0,0.04
13689,0,0,0.16,0
8182,0.59,0,0,0.04
12295,0.15,0.06,0,0
17674,0.04,0.01,0,0
18092,0,0,0.05,0
15440,0.05,0.04,0,0.01
8488,0.36,0.1,0.06,0.06
17009,0.06,0,0,0
8096,0.24,0,0,0.41
9800,0.1,0.2,0.02,0.08
5859,0.99,0.8,0,0.18
15187,0.09,0.01,0,0.01
17596,0,0,0.06,0
21542,0,0,0.01,0
6356,1.35,0.05,0,0.02
12783,0.01,0.16,0,0.02
20146,0.02,0,0,0
8680,0.45,0.02,0,0.07
19237,0.02,0.01,0,0
11717,0,0,0.24,0.01
12304,0.11,0.08,0,0.03
19347,0,0,0.03,0
17069,0,0,0.07,0
19966,0,0.02,0,0
8186,0.08,0.12,0,0.44
11680,0.23,0,0,0.02
8545,0.45,0.1,0,0.02
12260,0.11,0.01,0,0.1
10038,0.34,0.02,0,0.02
19315,0.03,0,0,0
18256,0.04,0,0,0
9744,0.2,0.1,0.08,0.03
17309,0.06,0,0,0
16589,0,0,0.07,0.01
20476,0,0,0.02,0
18232,0.03,0.01,0,0.01
17158,0,0,0.07,0
12572,0.1,0.07,0,0.03
9440,0.07,0.05,0.3,0.03
8766,0.38,0.14,0,0.01
6121,1.02,0.48,0,0.14
9378,0.42,0.02,0,0
18552,0.03,0.01,0,0
10151,0.09,0.21,0,0.07
19143,0,0,0.03,0
5087,2.28,1.72,3.63,0.23
9951,0.16,0.15,0,0.07
13395,0.08,0.06,0,0.02
13681,0.12,0.02,0,0.01
8045,0.33,0.05,0.25,0.04
14307,0.12,0,0,0.01
5655,1.48,0.71,0,0.2
11565,0.13,0.1,0,0.03
12725,0.1,0.07,0,0.03
13974,0.07,0.06,0,0.02
15415,0.06,0.04,0,0.01
18227,0.03,0.01,0,0
7497,0.41,0.32,0,0.11
12451,0.12,0.08,0,0.01
19726,0,0.02,0,0
7328,0.74,0.03,0,0.12
12746,0.11,0.06,0.01,0.02
11087,0.14,0.12,0,0.02
21305,0.01,0,0,0
19501,0,0,0.03,0
11039,0.22,0.06,0,0.01
13389,0.13,0.03,0,0.01
12262,0,0,0.22,0
17005,0.03,0.03,0,0.01
8765,0.26,0.2,0,0.07
21364,0,0.01,0,0
13806,0.12,0.01,0,0.01
5378,1.94,1.22,0.02,0.31
15733,0,0,0.1,0
21475,0.01,0,0,0
6918,0,0,1,0.07
18956,0.02,0.01,0,0
19149,0.03,0.01,0,0
5351,1.28,1.61,0.15,0.57
18205,0,0,0.05,0
13936,0.08,0.06,0,0.01
13378,0.13,0.03,0,0
8208,0.58,0,0,0.05
20880,0.01,0,0,0
15017,0,0,0.11,0
6976,0.51,0.4,0,0.13
5874,1.09,0.77,0,0.09
15536,0,0.1,0,0
10131,0.1,0.17,0,0.1
17161,0,0.06,0,0.01
17801,0.04,0.01,0,0
17912,0.05,0,0,0
19539,0,0,0.03,0
13368,0.12,0.04,0,0
20135,0.02,0,0,0
10037,0.21,0,0,0.17
18398,0,0,0.05,0
12391,0.12,0.08,0,0.01
15004,0,0,0.11,0
19690,0,0.02,0,0
7638,0,0.69,0,0.09
13700,0,0,0.16,0
6500,0.64,0.5,0,0.17
21118,0,0.01,0,0
20664,0,0.01,0,0
7404,0.11,0.09,0.64,0.03
8224,0.31,0.24,0,0.08
12744,0.06,0.11,0,0.02
20826,0.01,0,0,0
16445,0.07,0,0,0.01
20051,0,0.02,0,0
7689,0.22,0.47,0,0.08
19337,0,0,0.03,0
8466,0.14,0.4,0,0.04
20088,0.01,0.01,0,0
5338,0,0,3.67,0
8497,0.32,0.22,0,0.04
20183,0,0.02,0,0
20370,0,0.02,0,0
10254,0.21,0.02,0.11,0.02
13370,0.11,0.02,0.03,0.01
15520,0,0,0.1,0
7974,0.6,0.03,0,0.05
10754,0.06,0.02,0.13,0.1
6732,0.16,0.11,0.83,0.08
13577,0,0,0.16,0
5537,1.68,0.74,0,0.36
7710,0.67,0.04,0,0.05
5099,4.46,2.13,0.06,0.69
17727,0.04,0.01,0,0
19822,0.02,0,0,0
18081,0,0,0.05,0
16147,0.02,0.06,0,0.01
6007,1,0.54,0.03,0.18
7377,0.7,0.11,0,0.06
18399,0.04,0,0,0
15999,0.09,0,0,0.01
15665,0,0,0.1,0
16307,0,0.07,0,0.02
20429,0,0.02,0,0
11461,0.08,0.03,0.14,0.01
5651,1.74,0.48,0,0.18
20683,0,0,0.02,0
16833,0,0,0.07,0
14871,0,0,0.12,0
19889,0,0,0.03,0
5144,2.63,1.74,0.83,0.83
9528,0.21,0.16,0,0.06
17256,0.05,0.01,0,0
14807,0.09,0.03,0,0
9923,0.18,0.17,0,0.04
18599,0.04,0,0,0
14586,0.06,0.05,0,0.02
11726,0.12,0.09,0,0.03
12511,0.16,0.03,0,0.01
17699,0.03,0.02,0,0
8260,0.17,0.34,0.02,0.09
10409,0.13,0.18,0,0.03
9237,0.33,0.12,0,0.01
17753,0.05,0,0,0
19932,0,0,0.02,0
10328,0.17,0.13,0,0.04
5225,3.05,1.41,0.02,0.2
11311,0.19,0.07,0,0
18830,0,0,0.04,0
17065,0,0,0.07,0
6647,0.68,0.46,0,0.08
20360,0.02,0,0,0
9496,0.21,0.17,0,0.06
20557,0,0,0.02,0
11131,0,0,0.28,0
17608,0,0,0.06,0
16541,0,0,0.08,0
8171,0.31,0.24,0,0.08
6231,0.36,0.9,0,0.27
14206,0.09,0.03,0,0.01
10560,0.13,0,0.19,0.01
16338,0.08,0,0,0.01
14587,0,0,0.13,0
13245,0,0,0.17,0
5948,0.25,0.07,1.49,0.02
20001,0,0,0.02,0
11085,0,0,0.27,0.02
19473,0.02,0.01,0,0
14434,0,0,0.13,0
8057,0.26,0.01,0.13,0.26
8671,0.39,0.15,0,0.01
14684,0.11,0,0,0.01
7482,0.24,0.19,0.34,0.06
20044,0,0.02,0,0
8245,0.22,0.23,0.08,0.09
11554,0.1,0.04,0.11,0.01
12840,0.11,0.07,0,0.01
19350,0,0,0.03,0
7655,0.43,0.29,0,0.05
10745,0,0,0.31,0
16242,0,0,0.09,0
20145,0,0.02,0,0
17614,0.06,0,0,0
7392,0.72,0.03,0,0.12
9489,0.16,0,0.26,0.01
15652,0.09,0,0,0.01
7077,0.48,0.35,0,0.16
12655,0.02,0.01,0.16,0.01
20972,0,0,0.02,0
16268,0.07,0,0.01,0.01
13662,0.01,0.01,0.13,0.01
18235,0,0,0.05,0
19918,0,0.02,0,0
21323,0,0.01,0,0
8344,0.36,0.19,0,0.05
7494,0.69,0.03,0,0.11
13348,0,0,0.17,0
8947,0.36,0.13,0,0.01
12184,0.21,0.01,0,0
17593,0.05,0.01,0,0
11214,0.26,0.01,0,0.02
7461,0.65,0.17,0,0.02
12021,0,0,0.23,0
18697,0.03,0.01,0,0
9986,0,0,0.36,0.03
20464,0,0.02,0,0
17981,0.05,0,0,0
9487,0.36,0.01,0,0.06
15108,0.11,0,0,0.01
10679,0.16,0.12,0,0.04
16048,0.07,0.02,0,0
20286,0,0,0.02,0
5230,3.06,1.12,0,0.44
6914,0.68,0.18,0.19,0.03
9332,0.38,0.01,0,0.06
18870,0,0,0.04,0
7359,0.62,0.2,0,0.07
13705,0.14,0,0,0.01
14117,0.07,0.06,0,0.02
17082,0,0.01,0.06,0
5256,0.92,2.93,0.01,0.46
14470,0.12,0,0,0.01
13013,0.08,0.02,0.07,0.02
6269,1.22,0,0,0.27
6182,0.98,0.53,0,0.06
18696,0,0,0.04,0
10374,0.07,0.03,0,0.25
14502,0.11,0,0,0.02
10842,0.05,0.03,0.21,0.02
10016,0.12,0.22,0,0.04
15533,0.08,0.01,0,0.01
12623,0,0,0.2,0
18105,0,0,0.05,0
16503,0.05,0.02,0,0.01
15626,0,0,0.1,0
18598,0,0,0.04,0
14314,0.04,0.07,0,0.02
17740,0.03,0.02,0,0
7603,0.61,0.16,0,0.02
20548,0.01,0.01,0,0
7394,0.48,0.33,0,0.06
5946,1.33,0.4,0.03,0.07
6499,0.73,0.5,0,0.09
20109,0,0.02,0,0
10972,0,0,0.29,0
21318,0.01,0,0,0
5814,0.73,0.97,0.02,0.34
15393,0,0,0.11,0
5879,0.59,1.23,0,0.13
11424,0,0,0.27,0
7456,0.42,0.21,0.11,0.1
8797,0.41,0.11,0,0.01
9708,0.21,0.08,0.09,0.04
20773,0,0,0.02,0
13726,0.1,0.04,0,0.01
15710,0.07,0.02,0,0.01
20261,0,0,0.02,0
9149,0.45,0.02,0,0
6410,0.67,0.53,0,0.18
10532,0.2,0.1,0,0.03
10998,0,0,0.27,0.02
5592,0.64,1.24,0.01,0.69
11854,0,0,0.24,0
13158,0.04,0.04,0.08,0.02
12064,0.21,0.01,0,0.02
13423,0.15,0.01,0,0.01
13260,0.13,0.03,0,0
20815,0.01,0,0,0
20915,0.01,0,0,0
12825,0.09,0.07,0,0.02
19574,0,0.03,0,0
5025,6.06,3.9,5.38,0.5
10278,0.09,0.2,0,0.07
6863,0.52,0.4,0.04,0.13
7073,0.86,0.04,0.01,0.08
12386,0.12,0.07,0,0.02
21160,0.01,0,0,0
12086,0,0,0.23,0
10753,0,0,0.26,0.05
19218,0,0,0.03,0
10000,0.19,0.15,0,0.05
12389,0.19,0.01,0,0.02
7454,0.56,0.11,0.13,0.05
16238,0.04,0.03,0,0.01
17377,0.05,0.01,0,0
5426,0,0,3.19,0
8193,0.43,0.14,0,0.06
12819,0.18,0,0,0.01
19307,0.02,0.01,0,0
5696,1.38,0.8,0,0.1
20887,0,0,0.02,0
6016,0.83,0.63,0.02,0.25
21291,0,0,0.01,0
10659,0.18,0.12,0,0.02
11239,0.11,0.1,0.02,0.04
19391,0,0.03,0,0
14790,0.06,0.04,0,0.01
18234,0.02,0.02,0,0.01
16179,0.05,0.02,0,0.01
10273,0.1,0.18,0,0.07
12612,0.1,0.08,0,0.03
15236,0.03,0.07,0,0.02
5430,1.52,1.08,0.1,0.47
18652,0,0,0.04,0
10929,0,0,0.3,0
21559,0,0,0.01,0
19262,0.02,0.01,0,0
20300,0,0.02,0,0
6112,0.32,0.02,1.27,0.03
9053,0,0.15,0,0.33
6037,0.41,0.98,0,0.33
8576,0.27,0.05,0.22,0.03
18847,0.02,0.01,0,0
14866,0.11,0,0,0.01
14753,0.1,0.02,0,0.01
16574,0.03,0.04,0,0.01
14004,0,0,0.14,0
16819,0,0,0.07,0
21244,0,0.01,0,0
9306,0,0.35,0,0.1
8779,0.39,0.1,0,0.04
15779,0,0.08,0,0.02
15435,0,0,0.1,0
7951,0.58,0.02,0,0.09
19339,0,0,0.03,0
12858,0.08,0.02,0.06,0.03
13421,0,0,0.17,0
13315,0.03,0.12,0,0.01
14010,0.08,0.05,0,0.01
10614,0.28,0.02,0,0.03
10386,0.26,0.07,0,0.01
20384,0,0,0.02,0
9525,0.21,0.19,0,0.04
15853,0,0,0.09,0
11915,0.12,0.07,0,0.05
6682,0.55,0.17,0.42,0.06
17053,0.04,0.02,0,0.01
9263,0.26,0.16,0,0.04
7848,0.25,0.39,0,0.08
14599,0.06,0.05,0,0.02
17565,0.05,0,0,0
9871,0.37,0,0,0.03
20291,0,0.02,0,0
6263,0.75,0.53,0.09,0.12
14535,0.1,0.01,0,0.01
9268,0.22,0.18,0,0.06
8996,0.46,0,0,0.04
17286,0,0,0.06,0
12714,0.15,0.04,0,0.01
9486,0.41,0,0,0.03
11342,0.25,0.02,0,0
10891,0.17,0.08,0,0.05
17351,0,0,0.06,0
19531,0,0,0.03,0
18562,0.01,0.03,0,0
21322,0,0,0.01,0
5637,1.26,0.61,0.46,0.08
12780,0.17,0.01,0,0.01
18754,0.04,0,0,0
6551,0.58,0.4,0.21,0.08
5584,2.31,0.14,0.01,0.16
8511,0.41,0.15,0,0.01
5301,2.67,0.89,0.05,0.37
12191,0.2,0,0,0.02
11072,0.14,0.11,0,0.04
17857,0,0,0.05,0
20690,0,0,0.02,0
20244,0.01,0.01,0,0
6081,1.18,0.27,0.17,0.06
13437,0.12,0.04,0,0
13683,0.12,0.03,0,0.01
6493,0.31,0.04,0.96,0.01
16786,0,0,0.07,0
5989,1.06,0.54,0,0.16
11380,0.01,0.21,0.01,0.04
6057,1.22,0.34,0.04,0.1
12536,0,0,0.2,0
18400,0.04,0,0,0
20114,0,0,0.02,0
11783,0,0,0.24,0
16067,0.07,0.01,0,0.01
14088,0.08,0.05,0,0.01
16120,0.08,0,0,0.01
19660,0.02,0.01,0,0
12521,0.09,0.09,0,0.03
21154,0.01,0.01,0,0
15773,0,0,0.09,0.01
6606,0.24,0.19,0.75,0.06
14585,0.07,0.05,0,0.01
15847,0.07,0.02,0,0
6373,0.36,0.45,0.32,0.28
15762,0.08,0,0,0.01
10297,0.2,0.08,0.04,0.04
20421,0,0,0.02,0
16711,0,0,0.08,0
16618,0,0.03,0.04,0
18526,0.03,0.01,0,0
8532,0,0,0.57,0
11173,0.14,0.11,0,0.04
16350,0.06,0.02,0,0
20885,0,0,0.02,0
7051,0.33,0.48,0.02,0.18
10474,0.25,0.07,0,0.01
18070,0,0.01,0.04,0
17967,0.05,0,0,0
16305,0.04,0.03,0.01,0.01
19509,0,0,0.03,0
7807,0.61,0.07,0,0.05
12848,0,0,0.19,0
15764,0.09,0,0,0.01
8296,0.46,0.1,0,0.05
15411,0.08,0.02,0,0
9466,0.26,0.14,0,0.04
5938,0.8,0.19,0.83,0.03
15961,0.06,0.02,0,0.01
19458,0.03,0,0,0
14231,0,0.1,0,0.04
15070,0.08,0.02,0,0
10793,0.28,0,0,0.02
7637,0.72,0,0,0.06
15810,0.05,0.04,0,0.01
7049,0,0,1.01,0
11168,0.26,0,0,0.02
12133,0.11,0.09,0,0.03
5285,1.42,0.51,2.1,0.07
9657,0.19,0.11,0.09,0.03
14341,0.12,0,0.01,0.01
8065,0.52,0.13,0,0.02
10600,0.28,0.03,0,0.01
11396,0.24,0,0,0.02
10358,0.19,0.13,0,0.02
11742,0.18,0.04,0,0.03
11519,0.18,0.04,0.01,0.03
16145,0.08,0,0,0.01
7747,0.69,0,0,0.06
12830,0.09,0.07,0.02,0.02
7227,0.35,0.42,0.02,0.14
11862,0.2,0.02,0,0.02
6343,0.73,0.5,0,0.21
14463,0.1,0.02,0,0.01
19108,0,0,0.03,0
18885,0.01,0,0.02,0
15705,0,0,0.1,0
15027,0.1,0.01,0,0.01
8331,0.31,0.24,0,0.06
11511,0,0,0.25,0.01
14241,0,0,0.13,0.01
9275,0.43,0,0,0.03
15622,0.08,0.02,0,0
17964,0.01,0,0.03,0
19698,0,0.03,0,0
16581,0.01,0.05,0.01,0.01
20486,0.01,0.01,0,0
11453,0.22,0.02,0,0.02
19683,0.02,0.01,0,0
16332,0,0,0.08,0
8327,0.51,0.05,0,0.05
20299,0,0,0.02,0
18893,0.02,0.01,0,0.01
20025,0.02,0,0,0
11719,0.14,0.09,0,0.02
15470,0.1,0,0,0.01
17389,0,0,0.06,0
20568,0.01,0,0,0
13822,0.05,0.08,0,0.02
13121,0.13,0.04,0,0.01
6311,0.47,0.65,0.06,0.28
10496,0.26,0,0.03,0.03
18816,0.02,0.01,0,0
15936,0.07,0.01,0,0.01
10255,0.17,0.14,0,0.05
16746,0,0.06,0,0.02
10718,0.17,0.12,0,0.02
20795,0,0.01,0,0
18071,0.05,0,0,0
20330,0,0,0.02,0
5114,2.93,2.75,0.17,0.99
19242,0.03,0,0,0
16559,0.07,0,0,0.01
9103,0.27,0.18,0,0.03
5846,0.77,0.85,0.01,0.37
12438,0.15,0.06,0,0
19074,0,0.03,0,0
8109,0.02,0.01,0.58,0.04
13909,0,0,0.15,0
5850,1.48,0.3,0,0.22
15475,0.09,0.01,0,0.01
14273,0.08,0.04,0,0.02
6242,0.65,0.71,0,0.15
5420,1.72,1.33,0,0.16
8230,0.41,0.16,0,0.05
14628,0.11,0,0,0.01
10527,0.09,0.16,0,0.09
18612,0.04,0,0,0
6878,0,0,1.07,0.02
17449,0.06,0,0,0
20725,0,0.01,0,0
11462,0.15,0.1,0,0.02
10445,0.06,0.04,0.21,0.02
15153,0.1,0.01,0,0.01
6802,0.5,0.41,0.06,0.16
20178,0.01,0.01,0,0
11542,0.19,0.06,0,0.01
7352,0,0.68,0,0.2
11382,0.25,0,0,0.02
12128,0.11,0.09,0,0.03
11620,0.15,0.04,0.06,0.01
5725,1.27,0.62,0.18,0.16
7746,0.28,0.19,0.23,0.05
9366,0.19,0.13,0.07,0.06
17263,0.04,0.02,0,0
20634,0,0,0.02,0
9784,0.38,0.02,0,0
16520,0.02,0.05,0,0.01
6969,0.99,0.05,0,0.01
6845,0.52,0.35,0,0.23
12249,0.11,0.08,0,0.03
20243,0,0,0.02,0
18135,0,0,0.05,0
19093,0,0,0.04,0
18405,0.04,0,0,0
20149,0.02,0,0,0
20073,0,0.02,0,0
10199,0.19,0.13,0,0.03
14936,0,0,0.12,0
12519,0,0,0.2,0
6503,0.84,0.35,0,0.12
10847,0.15,0.12,0,0.04
20234,0,0.02,0,0
14158,0,0,0.14,0
6738,0.68,0.25,0.21,0.02
10356,0.11,0.09,0.12,0.03
9874,0,0,0.4,0
12157,0.17,0.05,0,0.01
19774,0,0.02,0,0
17977,0,0.05,0,0
14996,0.08,0.03,0,0
12936,0,0,0.19,0
10674,0.23,0.08,0,0.01
20052,0.02,0,0,0
14873,0.06,0.05,0,0.02
14406,0.08,0.04,0,0.01
18221,0,0,0.05,0
6624,0.79,0.27,0.12,0.04
16376,0.08,0,0,0
8015,0.37,0.25,0,0.04
10110,0.18,0.14,0,0.05
16245,0.04,0.03,0,0.01
16394,0,0,0.08,0
14853,0.11,0,0,0.01
9841,0.38,0.01,0,0
11723,0.12,0.09,0,0.04
10114,0.35,0,0,0.03
18664,0,0.03,0,0.01
18017,0.03,0.01,0,0.01
5294,1.68,1.51,0.51,0.35
14636,0.03,0.08,0,0.02
12422,0.16,0.04,0,0.01
6991,0.33,0.37,0.26,0.09
20068,0,0,0.02,0
10970,0.25,0.02,0,0.03
18810,0.04,0,0,0
12339,0.12,0.07,0,0.02
7318,0.84,0,0,0.06
16314,0.07,0,0,0.01
11209,0.14,0.11,0,0.04
20775,0,0,0.02,0
15152,0,0,0.11,0
10971,0.01,0.12,0.12,0.04
7819,0.52,0.15,0,0.06
15984,0.05,0.03,0,0.01
7633,0.01,0.77,0,0
15786,0,0,0.1,0
9004,0.24,0.19,0,0.06
12880,0,0,0.19,0
6640,0.12,0.75,0.11,0.25
6014,0.72,0.89,0.04,0.1
19031,0.03,0.01,0,0
16879,0,0,0.07,0
14960,0.1,0.01,0,0.01
18912,0.02,0.01,0,0
7606,0.44,0.3,0,0.05
13244,0.07,0.07,0.01,0.03
16291,0,0,0.08,0
14721,0.04,0.03,0.03,0.01
11690,0.2,0.05,0,0
8610,0.49,0.02,0,0.04
7851,0.05,0.04,0.61,0.01
11955,0.12,0.09,0,0.02
12629,0.16,0,0.03,0.01
9578,0.33,0.09,0,0.01
16056,0.01,0.06,0,0.02
19888,0,0,0.03,0
20320,0,0.02,0,0
14370,0,0.12,0,0.02
7895,0.41,0.23,0,0.07
6937,0.59,0.4,0,0.07
11577,0.12,0.08,0.02,0.04
9971,0.2,0.15,0,0.04
19617,0,0,0.03,0
10223,0.27,0.08,0,0.01
12025,0.1,0.11,0,0.02
10740,0.19,0.09,0,0.03
12198,0.16,0.06,0,0
14207,0.08,0.05,0,0.01
8802,0.32,0.15,0,0.05
7555,0.75,0,0,0.06
8605,0.39,0.15,0,0.02
18035,0.05,0,0,0
16649,0,0,0.08,0
6053,0.62,0.21,0.79,0.08
10439,0,0,0.33,0
5518,1.32,1.08,0.04,0.39
18330,0,0,0.05,0
9937,0.19,0.15,0,0.05
20816,0,0,0.02,0
16838,0.02,0.01,0.04,0.01
13850,0.02,0,0.13,0.01
11387,0.13,0.1,0,0.03
20093,0.02,0,0,0
18150,0.04,0.01,0,0
5169,1.74,1.24,1.87,0.52
19346,0,0,0.03,0
13812,0.11,0.04,0,0
21294,0,0,0.01,0
9673,0.36,0.02,0,0.03
7530,0.67,0.07,0,0.07
12499,0.19,0,0,0.01
12479,0.16,0.04,0,0.01
13730,0.08,0.05,0,0.02
14161,0,0.12,0,0.02
7001,0.5,0.2,0.31,0.03
18052,0,0,0.05,0
5440,0.68,0,0,2.46
5658,1.73,0.46,0.02,0.18
7235,0.71,0.2,0,0.01
7174,0.8,0.03,0,0.13
5631,2.12,0.25,0,0.07
18976,0,0,0.04,0
5460,2.06,0.64,0.12,0.22
8146,0.31,0.17,0.07,0.09
5660,1,0.76,0.26,0.36
18584,0.02,0,0.02,0
17515,0.05,0.01,0,0
19697,0.02,0,0,0
14304,0,0.13,0,0.01
19730,0.02,0.01,0,0
9056,0.28,0.17,0,0.04
17878,0.04,0.01,0,0
8763,0.25,0.07,0.17,0.05
14091,0.11,0.03,0,0.01
20247,0.02,0,0,0
6157,1.05,0.44,0.06,0.04
20855,0.01,0,0,0
13886,0.14,0,0,0.01
20430,0,0.02,0,0
18263,0.04,0.01,0,0
15032,0.11,0,0,0.01
16578,0,0.07,0,0.01
11793,0.11,0.03,0.06,0.05
20542,0,0,0.02,0
12884,0.14,0.05,0,0
8062,0.55,0.02,0,0.09
13226,0.11,0.04,0,0.02
7024,0.38,0.12,0.51,0.02
11752,0.19,0.05,0,0.01
20014,0,0.02,0,0
17621,0.05,0,0,0
10013,0.21,0.11,0,0.06
11153,0.22,0.05,0,0.01
16994,0.05,0.01,0,0
18463,0,0,0.04,0
19021,0,0.03,0,0.01
6448,0.66,0.45,0.04,0.21
15555,0.04,0.03,0.02,0.01
17705,0.04,0.02,0,0
10226,0.23,0.1,0,0.03
8844,0.28,0.07,0.16,0.01
16928,0,0,0.07,0
16226,0.05,0,0.03,0.01
15487,0,0.08,0,0.02
5245,2.71,1.29,0.02,0.43
20071,0,0.02,0,0
16446,0,0,0.08,0
18385,0.04,0,0,0
5318,2.21,0.96,0.54,0.13
12637,0,0,0.19,0.01
20517,0,0.02,0,0
9975,0.13,0.17,0.03,0.06
12237,0.2,0,0,0.02
18559,0,0,0.04,0
13830,0,0,0.15,0
11323,0.13,0.1,0,0.03
15344,0.1,0,0,0.01
17117,0.05,0.01,0,0.01
18293,0.04,0,0,0
15913,0,0,0.09,0
14522,0,0,0.13,0
21222,0.01,0.01,0,0
6459,0.85,0.43,0,0.06
10589,0.18,0.11,0,0.03
16932,0,0,0.07,0
8938,0.37,0.11,0,0.02
13157,0.1,0.07,0,0.01
9105,0.44,0,0,0.04
17472,0.05,0.01,0,0
14064,0.07,0,0.06,0.01
17404,0.03,0.02,0,0.01
13490,0,0,0.16,0
13833,0.08,0,0.04,0.02
14065,0.09,0,0.04,0.01
11327,0.09,0.15,0,0.03
14716,0.07,0.05,0,0.01
8212,0.23,0.29,0.01,0.1
6895,0.53,0.41,0,0.14
18627,0.04,0,0,0
12135,0.2,0.01,0,0.02
12546,0.17,0.02,0,0.01
16440,0.04,0.03,0,0.01
9102,0.4,0.02,0,0.07
20466,0.01,0.01,0,0
21330,0,0,0.01,0
16969,0,0.03,0.03,0
9749,0.31,0.08,0,0.01
20341,0.01,0.01,0,0
9295,0.19,0.23,0,0.04
15824,0.05,0.04,0,0.01
17986,0.04,0.01,0,0
7990,0.22,0.33,0,0.13
20753,0,0,0.02,0
20316,0,0.02,0,0
21001,0.01,0,0,0
16666,0.06,0.01,0,0.01
19250,0.02,0.01,0,0
7282,0.02,0.8,0.02,0.07
20955,0,0,0.02,0
18155,0,0,0.05,0
19082,0,0.03,0,0.01
13008,0.14,0.04,0,0.01
11310,0.13,0.1,0,0.03
17384,0.05,0.01,0,0
12280,0.09,0.1,0,0.04
9783,0.36,0.01,0,0.03
12579,0.15,0.04,0,0.01
6579,0.99,0.22,0,0.04
9503,0.01,0.36,0,0.06
11118,0.15,0.11,0,0.02
11527,0.06,0.05,0.14,0.02
6559,0.85,0.37,0,0.05
6245,0,0,1.51,0
13916,0,0,0.15,0
7917,0.48,0.19,0,0.03
9226,0.26,0.15,0,0.05
7619,0.16,0.52,0,0.11
20132,0.01,0.01,0,0
20038,0,0,0.02,0
8664,0.2,0.25,0.02,0.09
7175,0.36,0.45,0,0.14
9218,0.22,0,0.22,0.02
10248,0.27,0.08,0,0.01
13251,0.1,0.07,0,0.01
13274,0.13,0.03,0,0.01
15261,0.1,0,0,0.01
17729,0.03,0.02,0,0.01
18218,0,0,0.05,0
6229,0.44,0.69,0,0.39
17365,0.06,0,0,0
11707,0.03,0.17,0,0.04
18420,0.03,0.01,0,0
16063,0,0,0.08,0.01
20701,0,0,0.02,0
19243,0,0.03,0,0
18060,0.03,0.02,0,0
8210,0.33,0.21,0,0.09
10897,0.2,0.03,0.05,0.02
11406,0.09,0.14,0,0.04
15030,0.11,0,0,0.01
5383,0,0,3.44,0
